caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case12,Traer informacion estudiante - banner,res_e9d45bc9-30e6-4aec-9653-36f2a97289ff,Role 1,2016-02-02 10:47:01,54,0,2016-02-02 10:46:25
Case12,Radicar Solicitud Homologacion,res_6514be07-d606-4c7d-979c-e44fe79c90fe,Role 1,2016-02-02 10:58:28,54,0,2016-02-02 10:47:09
Case11,Cancelar Solicitud,res_899079e4-f012-4950-889d-b090e28facd2,Role 2,2016-02-02 12:22:20,54,0,2016-02-02 12:22:13
Case13,Traer informacion estudiante - banner,res_482c01ca-24ee-4e1e-aabf-f7afad5fcdbc,Role 1,2016-02-02 12:48:27,55,0,2016-02-02 12:47:51
Case13,Radicar Solicitud Homologacion,res_c7631d62-57c3-4e17-b355-02879ca6e20a,Role 1,2016-02-02 13:00:09,55,0,2016-02-02 12:48:35
Case12,Cancelar Solicitud,res_1aa74646-2d68-4837-9d32-bbf8d98dd0ee,Role 2,2016-02-02 13:46:34,55,0,2016-02-02 13:46:34
Case3,Cancelar curso,res_759dbfd1-6080-4f10-a358-dd1b752617e0,Role 1,2016-02-02 15:37:35,55,0,2016-02-02 15:31:16
Case14,Traer informacion estudiante - banner,res_79d2bcea-2da2-4c55-88bf-2530d3471ef7,Role 1,2016-02-02 16:07:11,55,0,2016-02-02 16:06:35
Case14,Radicar Solicitud Homologacion,res_add59011-d0a9-4edd-b7e6-6ed6d9169a47,Role 1,2016-02-02 16:19:17,55,0,2016-02-02 16:07:19
Case13,Validar solicitud,res_add59011-d0a9-4edd-b7e6-6ed6d9169a47,Role 2,2016-02-02 16:21:29,55,0,2016-02-02 15:17:10
Case15,Traer informacion estudiante - banner,res_6817350a-93c2-4bcc-92fd-a06bb1fdbfa0,Role 1,2016-02-02 16:35:54,56,0,2016-02-02 16:35:18
Case15,Radicar Solicitud Homologacion,res_cfd1d53f-60cc-443a-923b-2f99a2cc40fa,Role 1,2016-02-02 16:48:03,56,0,2016-02-02 16:36:02
Case7,Notificacion estudiante cancelacion soli,res_6467b693-ae43-40bb-b7fa-8a34b37a1e81,Role 2,2016-02-02 18:15:42,56,0,2016-02-02 18:14:59
Case8,Recepcion de documentos,res_6467b693-ae43-40bb-b7fa-8a34b37a1e81,Role 8,2016-02-02 18:22:44,56,0,2016-02-02 17:57:20
Case16,Traer informacion estudiante - banner,res_c9c86d43-005b-4457-9f8d-dd69f71b49c1,Role 1,2016-02-02 18:48:44,56,0,2016-02-02 18:48:08
Case16,Radicar Solicitud Homologacion,res_8ed16e6f-6b2f-4611-9596-535cc741bdee,Role 1,2016-02-02 19:01:12,56,0,2016-02-02 18:48:52
Case14,Validar solicitud,res_8ed16e6f-6b2f-4611-9596-535cc741bdee,Role 2,2016-02-02 19:29:51,55,0,2016-02-02 18:27:39
Case15,Cancelar Solicitud,res_1e84f45e-cf0e-45b7-a0c6-8d72877ad0df,Role 2,2016-02-02 19:35:11,56,0,2016-02-02 19:35:11
Case17,Traer informacion estudiante - banner,res_d285663d-c0e7-4a8d-97ee-3deef7e7f599,Role 1,2016-02-02 20:38:26,57,0,2016-02-02 20:37:50
Case17,Radicar Solicitud Homologacion,res_007b4a55-ac7b-4718-a16a-f7b1a191ad55,Role 1,2016-02-02 20:51:05,57,0,2016-02-02 20:38:34
Case16,Validar solicitud,res_65521e09-5f58-4fec-a68a-d119d540c4e9,Role 2,2016-02-02 22:14:00,57,0,2016-02-02 21:08:52
Case18,Traer informacion estudiante - banner,res_c3e8c574-d3cd-4762-82bb-b2d6cae99511,Role 1,2016-02-02 22:18:57,58,0,2016-02-02 22:18:34
Case9,Recepcion de documentos,res_7f870563-3477-402c-bc6a-9e922e34773f,Role 8,2016-02-02 22:23:11,57,0,2016-02-02 21:49:51
Case18,Radicar Solicitud Homologacion,res_7f870563-3477-402c-bc6a-9e922e34773f,Role 1,2016-02-02 22:23:22,58,0,2016-02-02 22:19:35
Case19,Traer informacion estudiante - banner,res_af3c8c58-bf9b-40c0-b89e-1ccc611b5624,Role 1,2016-02-02 23:23:04,59,0,2016-02-02 23:22:28
Case10,Homologacion por grupo de cursos,res_8785a829-6aef-4469-9797-79ded92e1b4b,Role 3,2016-02-02 23:35:02,59,1,2016-02-02 23:31:50
Case19,Radicar Solicitud Homologacion,res_8785a829-6aef-4469-9797-79ded92e1b4b,Role 1,2016-02-02 23:36:09,59,0,2016-02-02 23:23:12
Case17,Cancelar Solicitud,res_70072fcc-883f-4920-8c48-542d526f6e60,Role 2,2016-02-02 23:37:44,58,0,2016-02-02 23:37:44
Case20,Traer informacion estudiante - banner,res_ede3bbdf-8112-491f-8d64-13f346b4f879,Role 1,2016-02-02 23:54:20,59,0,2016-02-02 23:53:44
Case20,Radicar Solicitud Homologacion,res_226e370e-d2c4-42fd-924b-fb075aaffa2d,Role 1,2016-02-03 00:07:29,59,0,2016-02-02 23:54:28
Case18,Cancelar Solicitud,res_c7631d62-57c3-4e17-b355-02879ca6e20a,Role 2,2016-02-03 00:52:12,59,0,2016-02-03 00:48:24
Case21,Traer informacion estudiante - banner,res_c7631d62-57c3-4e17-b355-02879ca6e20a,Role 1,2016-02-03 00:52:15,60,0,2016-02-03 00:51:55
Case21,Radicar Solicitud Homologacion,res_96892306-a159-49f4-aa4a-9e1523a62e41,Role 1,2016-02-03 00:59:16,60,0,2016-02-03 00:52:23
Case11,Notificacion estudiante cancelacion soli,res_1e84f45e-cf0e-45b7-a0c6-8d72877ad0df,Role 2,2016-02-03 01:51:31,60,0,2016-02-03 01:51:31
Case20,Cancelar Solicitud,res_6e3d2dbc-e624-466a-8a69-dd52cf54c864,Role 2,2016-02-03 01:54:02,59,0,2016-02-03 01:54:02
Case19,Cancelar Solicitud,res_ca074a6b-e52a-42db-88ba-329c4c993e98,Role 2,2016-02-03 02:22:14,59,0,2016-02-03 02:22:14
Case22,Traer informacion estudiante - banner,res_57dbd909-dedd-4601-9e8d-f9c7c0f0ef5e,Role 1,2016-02-03 03:04:05,60,0,2016-02-03 03:03:45
Case22,Radicar Solicitud Homologacion,res_bccdb26a-f3ac-41b7-9efa-199ab414e0d7,Role 1,2016-02-03 03:11:09,60,0,2016-02-03 03:04:13
Case21,Validar solicitud,res_bccdb26a-f3ac-41b7-9efa-199ab414e0d7,Role 2,2016-02-03 03:17:54,59,0,2016-02-03 02:09:10
Case23,Traer informacion estudiante - banner,res_9598d3fc-4773-4ee7-b3c8-eeb5188e3b12,Role 1,2016-02-03 03:26:27,61,0,2016-02-03 03:26:07
Case23,Radicar Solicitud Homologacion,res_8ed16e6f-6b2f-4611-9596-535cc741bdee,Role 1,2016-02-03 03:33:44,61,0,2016-02-03 03:26:35
Case12,Notificacion estudiante cancelacion soli,res_48dd5f70-3764-4db4-a961-7feb0451cd2f,Role 2,2016-02-03 03:43:59,61,0,2016-02-03 03:43:58
Case22,Cancelar Solicitud,res_333aa5cf-f8f3-4127-bbc1-aefdb77aca22,Role 2,2016-02-03 04:36:50,60,0,2016-02-03 04:36:50
Case24,Traer informacion estudiante - banner,res_1acf887d-9138-44ef-ad89-8c27bdfbb7f3,Role 1,2016-02-03 05:22:49,61,0,2016-02-03 05:22:29
Case24,Radicar Solicitud Homologacion,res_6a945c3e-4047-4c5c-b6a3-9ff51f4dc625,Role 1,2016-02-03 05:30:08,61,0,2016-02-03 05:22:57
Case13,Homologacion por grupo de cursos,res_6a945c3e-4047-4c5c-b6a3-9ff51f4dc625,Role 3,2016-02-03 05:34:13,61,1,2016-02-03 05:29:21
Case25,Traer informacion estudiante - banner,res_959d962c-02ce-42c5-b696-1e0683416c6b,Role 1,2016-02-03 05:46:50,61,0,2016-02-03 05:46:31
Case25,Radicar Solicitud Homologacion,res_1e44f15b-be65-4ab6-a8e5-047c111e6c31,Role 1,2016-02-03 05:54:11,61,0,2016-02-03 05:46:58
Case23,Validar solicitud,res_1e44f15b-be65-4ab6-a8e5-047c111e6c31,Role 2,2016-02-03 05:59:21,60,0,2016-02-03 04:42:58
Case25,Cancelar Solicitud,res_5f9e7730-a207-491f-b39b-17e03e5fa01e,Role 2,2016-02-03 07:19:16,61,0,2016-02-03 07:19:16
Case24,Validar solicitud,res_5f9e7730-a207-491f-b39b-17e03e5fa01e,Role 2,2016-02-03 07:47:49,61,0,2016-02-03 06:32:36
Case14,Homologacion por grupo de cursos,res_c461be69-31af-4d8d-af5b-6609d469bffb,Role 3,2016-02-03 08:28:16,61,1,2016-02-03 08:24:07
Case20,Notificacion estudiante cancelacion soli,res_333aa5cf-f8f3-4127-bbc1-aefdb77aca22,Role 2,2016-02-03 09:26:56,61,0,2016-02-03 09:26:56
Case15,Notificacion estudiante cancelacion soli,res_87e9eec7-1ed8-4f4e-b364-f658190f029a,Role 2,2016-02-03 09:36:22,60,0,2016-02-03 09:36:12
Case21,Homologacion por grupo de cursos,res_fc0aa707-b9ad-488c-93c4-33da1d5f37a5,Role 3,2016-02-03 09:37:02,59,1,2016-02-03 09:37:02
Case16,Homologacion por grupo de cursos,res_f5458ea6-9353-4e1b-94fb-23090d6fa2d9,Role 3,2016-02-03 09:47:11,59,1,2016-02-03 09:41:53
Case18,Notificacion estudiante cancelacion soli,res_913b38be-4c3a-4d68-9766-bddac09ad4ce,Role 2,2016-02-03 10:10:03,59,0,2016-02-03 10:02:40
Case22,Notificacion estudiante cancelacion soli,res_e7575b41-117f-48ce-a508-e159db68375b,Role 2,2016-02-03 11:34:10,58,0,2016-02-03 11:34:10
Case26,Traer informacion estudiante - banner,res_7feebf3c-7f77-4dd3-9840-29a905ca34d9,Role 1,2016-02-03 12:02:17,58,0,2016-02-03 12:01:57
Case26,Radicar Solicitud Homologacion,res_a7c96a8f-40b3-4881-bac0-49f6e9b24508,Role 1,2016-02-03 12:10:11,58,0,2016-02-03 12:02:25
Case19,Notificacion estudiante cancelacion soli,res_1aa9e64e-c5dc-4aa4-aba5-43f44a5bc702,Role 2,2016-02-03 12:18:09,58,0,2016-02-03 12:18:07
Case23,Homologacion por grupo de cursos,res_9b4eaaa8-3a2c-4981-8dd3-6f3301ae8f02,Role 3,2016-02-03 12:19:50,57,1,2016-02-03 12:19:30
Case21,Revisar curso,res_1e84f45e-cf0e-45b7-a0c6-8d72877ad0df,Role 2,2016-02-03 13:32:54,57,0,2016-02-03 13:09:50
Case17,Notificacion estudiante cancelacion soli,res_48dd5f70-3764-4db4-a961-7feb0451cd2f,Role 2,2016-02-03 13:42:30,57,0,2016-02-03 13:42:11
Case26,Cancelar Solicitud,res_7a3e730a-a793-4890-b2dd-ec561dd9f142,Role 2,2016-02-03 13:44:28,56,0,2016-02-03 13:44:28
Case24,Homologacion por grupo de cursos,res_5ad9e3f5-c03c-4bcc-a59b-20e79b141877,Role 3,2016-02-03 14:10:40,56,1,2016-02-03 14:10:22
Case25,Notificacion estudiante cancelacion soli,res_5f03d23a-ede5-46f4-b2b7-583682bb2963,Role 2,2016-02-03 14:24:41,55,0,2016-02-03 14:24:41
Case8,Homologacion por grupo de cursos,res_e604b465-b878-4ba5-ae5a-880a9b5a4bfe,Role 3,2016-02-03 14:47:28,54,1,2016-02-03 14:36:07
Case23,Revisar curso,res_70a6edcc-b1a8-465a-b341-d61d27743199,Role 2,2016-02-03 16:22:20,54,0,2016-02-03 15:54:20
Case23,Evaluacion curso,res_d986c7e5-5048-4ea8-a621-d6bb153856a7,Role 4,2016-02-03 16:22:28,54,0,2016-02-03 16:22:28
Case21,Homologacion por grupo de cursos,res_c5acc6c4-4702-432b-b3d1-1d0496a94e6f,Role 3,2016-02-03 16:26:34,54,1,2016-02-03 16:26:34
Case14,Revisar curso,res_bee107ea-cd00-4f0c-9b17-4edd81fd431e,Role 2,2016-02-03 17:10:37,53,0,2016-02-03 16:54:23
Case27,Traer informacion estudiante - banner,res_cd4258bf-a714-4f3b-b262-33aece9ba559,Role 1,2016-02-03 18:08:01,54,0,2016-02-03 18:07:42
Case27,Radicar Solicitud Homologacion,res_f262e1b1-197e-44c3-9ef6-11bc1408b809,Role 1,2016-02-03 18:16:23,54,0,2016-02-03 18:08:09
Case9,Homologacion por grupo de cursos,res_b598fb40-1fce-4e63-b5cd-ab5937be39f7,Role 3,2016-02-03 19:05:10,54,1,2016-02-03 18:49:00
Case28,Traer informacion estudiante - banner,res_9bef5179-1191-45d8-99bc-724fc1d13f25,Role 1,2016-02-03 19:30:00,54,0,2016-02-03 19:29:41
Case28,Radicar Solicitud Homologacion,res_a5053320-7d8e-4f89-83b8-b47742150db4,Role 1,2016-02-03 19:38:32,54,0,2016-02-03 19:30:08
Case27,Cancelar Solicitud,res_d7033700-163f-4308-a1a2-9a12b510c73d,Role 2,2016-02-03 19:52:52,54,0,2016-02-03 19:52:52
Case16,Revisar curso,res_d7033700-163f-4308-a1a2-9a12b510c73d,Role 2,2016-02-03 20:11:38,54,0,2016-02-03 19:51:14
Case29,Traer informacion estudiante - banner,res_8aa5a6fb-b014-48f2-a435-0b017997e314,Role 1,2016-02-03 20:26:33,55,0,2016-02-03 20:26:14
Case29,Radicar Solicitud Homologacion,res_211f4f5b-d64d-4e21-a5aa-2ac6b656c350,Role 1,2016-02-03 20:35:15,55,0,2016-02-03 20:26:41
Case26,Notificacion estudiante cancelacion soli,res_fb77c5df-8ea1-4293-adef-7e9124e3eee7,Role 2,2016-02-03 20:42:32,55,0,2016-02-03 20:42:32
Case28,Cancelar Solicitud,res_8d71e097-4505-4f33-bb60-1d5b16652c91,Role 2,2016-02-03 21:15:01,54,0,2016-02-03 21:15:01
Case30,Traer informacion estudiante - banner,res_096a2581-1326-49fe-8996-1a253cd2160d,Role 1,2016-02-03 21:42:13,55,0,2016-02-03 21:41:54
Case30,Radicar Solicitud Homologacion,res_a5053320-7d8e-4f89-83b8-b47742150db4,Role 1,2016-02-03 21:51:05,55,0,2016-02-03 21:42:21
Case29,Cancelar Solicitud,res_8d71e097-4505-4f33-bb60-1d5b16652c91,Role 2,2016-02-03 22:11:11,55,0,2016-02-03 22:11:11
Case23,Validar solicitud / pre-homologacion,res_e7575b41-117f-48ce-a508-e159db68375b,Role 2,2016-02-03 22:45:10,55,0,2016-02-03 22:43:25
Case31,Traer informacion estudiante - banner,res_19145256-c20c-46ac-89e6-483dde5eb67a,Role 1,2016-02-03 23:06:59,55,0,2016-02-03 23:06:41
Case14,Evaluacion curso,res_60c2ba0c-4029-46e7-98f6-a06f1da098ca,Role 4,2016-02-03 23:15:34,55,0,2016-02-03 23:15:11
Case31,Radicar Solicitud Homologacion,res_60c2ba0c-4029-46e7-98f6-a06f1da098ca,Role 1,2016-02-03 23:16:03,55,0,2016-02-03 23:07:07
Case30,Cancelar Solicitud,res_48dd5f70-3764-4db4-a961-7feb0451cd2f,Role 2,2016-02-03 23:27:01,55,0,2016-02-03 23:27:01
Case32,Traer informacion estudiante - banner,res_321288d5-a738-4d69-ac58-4273ea65ba68,Role 1,2016-02-04 00:07:11,56,0,2016-02-04 00:06:55
Case32,Radicar Solicitud Homologacion,res_d8c70940-0da2-4f70-ac0f-b01155485cc7,Role 1,2016-02-04 00:12:10,56,0,2016-02-04 00:07:19
Case33,Traer informacion estudiante - banner,res_7a3a9bac-52cf-4b34-abdf-eb1acd5ae5ac,Role 1,2016-02-04 00:32:41,57,0,2016-02-04 00:32:25
Case33,Radicar Solicitud Homologacion,res_56c80467-6065-4f5a-adb9-ac7ae6be77ba,Role 1,2016-02-04 00:37:41,57,0,2016-02-04 00:32:49
Case33,Cancelar Solicitud,res_9b461459-5f32-4e3c-a6bf-a8b722c2c6e5,Role 2,2016-02-04 00:37:49,57,0,2016-02-04 00:37:49
Case31,Cancelar Solicitud,res_70a6edcc-b1a8-465a-b341-d61d27743199,Role 2,2016-02-04 00:51:59,57,0,2016-02-04 00:51:59
Case32,Validar solicitud,res_70a6edcc-b1a8-465a-b341-d61d27743199,Role 2,2016-02-04 01:39:44,56,0,2016-02-04 00:12:18
Case33,Notificacion estudiante cancelacion soli,res_1aa74646-2d68-4837-9d32-bbf8d98dd0ee,Role 2,2016-02-04 01:59:07,57,0,2016-02-04 01:58:29
Case27,Notificacion estudiante cancelacion soli,res_6b53fcf5-8420-408d-b88c-1afdd69d225d,Role 2,2016-02-04 02:53:51,56,0,2016-02-04 02:53:51
Case8,Revisar curso,res_1aa74646-2d68-4837-9d32-bbf8d98dd0ee,Role 2,2016-02-04 02:54:33,55,0,2016-02-04 02:54:33
Case32,Homologacion por grupo de cursos,res_e604b465-b878-4ba5-ae5a-880a9b5a4bfe,Role 3,2016-02-04 03:23:06,55,1,2016-02-04 03:17:55
Case34,Traer informacion estudiante - banner,res_22ce1e38-830b-48df-9296-64f6e8e2cef6,Role 1,2016-02-04 03:29:32,56,0,2016-02-04 03:29:16
Case34,Radicar Solicitud Homologacion,res_3b1a3772-dd92-4393-af7b-bb3b3996dc02,Role 1,2016-02-04 03:34:35,56,0,2016-02-04 03:29:40
Case28,Notificacion estudiante cancelacion soli,res_b7d8d5f8-e609-4812-8b7d-fa7dff0b6e53,Role 2,2016-02-04 04:10:27,56,0,2016-02-04 04:10:27
Case35,Traer informacion estudiante - banner,res_bcabe46b-64a0-4efd-bced-ab4c564dc02c,Role 1,2016-02-04 04:37:06,56,0,2016-02-04 04:36:51
Case35,Radicar Solicitud Homologacion,res_57dbd909-dedd-4601-9e8d-f9c7c0f0ef5e,Role 1,2016-02-04 04:42:09,56,0,2016-02-04 04:37:14
Case35,Cancelar Solicitud,res_6b53fcf5-8420-408d-b88c-1afdd69d225d,Role 2,2016-02-04 04:42:17,56,0,2016-02-04 04:42:17
Case34,Validar solicitud,res_6b53fcf5-8420-408d-b88c-1afdd69d225d,Role 2,2016-02-04 05:04:14,56,0,2016-02-04 03:34:43
Case29,Notificacion estudiante cancelacion soli,res_5f9e7730-a207-491f-b39b-17e03e5fa01e,Role 2,2016-02-04 05:07:31,56,0,2016-02-04 05:07:31
Case36,Traer informacion estudiante - banner,res_7a6a5a54-5d75-4ebd-81f1-6f6e03effd39,Role 1,2016-02-04 05:29:11,56,0,2016-02-04 05:28:56
Case36,Radicar Solicitud Homologacion,res_60a62c0d-c3ed-4667-bfc7-4e4de1ed217a,Role 1,2016-02-04 05:34:16,56,0,2016-02-04 05:29:19
Case36,Cancelar Solicitud,res_b7d8d5f8-e609-4812-8b7d-fa7dff0b6e53,Role 2,2016-02-04 05:34:52,56,0,2016-02-04 05:34:52
Case31,Notificacion estudiante cancelacion soli,res_1d40175b-feb6-45d5-9c1b-284a63b6edc0,Role 2,2016-02-04 06:02:43,56,0,2016-02-04 06:02:28
Case35,Notificacion estudiante cancelacion soli,res_7a3e730a-a793-4890-b2dd-ec561dd9f142,Role 2,2016-02-04 06:03:59,55,0,2016-02-04 06:03:04
Case30,Notificacion estudiante cancelacion soli,res_70072fcc-883f-4920-8c48-542d526f6e60,Role 2,2016-02-04 06:23:36,54,0,2016-02-04 06:23:21
Case36,Notificacion estudiante cancelacion soli,res_913b38be-4c3a-4d68-9766-bddac09ad4ce,Role 2,2016-02-04 07:01:15,53,0,2016-02-04 07:00:54
Case32,Revisar curso,res_913b38be-4c3a-4d68-9766-bddac09ad4ce,Role 2,2016-02-04 07:24:06,56,0,2016-02-04 06:01:28
Case34,Recepcion de documentos,res_913b38be-4c3a-4d68-9766-bddac09ad4ce,Role 8,2016-02-04 07:27:29,54,0,2016-02-04 06:19:47
Case37,Traer informacion estudiante - banner,res_c7276c26-3e95-4522-86b1-d43e4fcc9f99,Role 1,2016-02-04 07:28:55,53,0,2016-02-04 07:28:40
Case37,Radicar Solicitud Homologacion,res_e9d45bc9-30e6-4aec-9653-36f2a97289ff,Role 1,2016-02-04 07:33:57,53,0,2016-02-04 07:29:03
Case37,Cancelar Solicitud,res_1aa9e64e-c5dc-4aa4-aba5-43f44a5bc702,Role 2,2016-02-04 07:36:49,53,0,2016-02-04 07:36:49
Case16,Homologacion por grupo de cursos,res_9e2a8622-e852-424c-b041-33495b60fe47,Role 3,2016-02-04 07:57:38,53,1,2016-02-04 07:56:59
Case37,Notificacion estudiante cancelacion soli,res_e426b09f-619f-452c-b720-770431690732,Role 2,2016-02-04 09:04:32,53,0,2016-02-04 09:03:34
Case14,Validacion final,res_8d71e097-4505-4f33-bb60-1d5b16652c91,Role 2,2016-02-04 09:29:10,52,0,2016-02-04 09:26:12
Case38,Traer informacion estudiante - banner,res_322a386c-d14f-4658-afd6-cb8a0638328f,Role 1,2016-02-04 09:53:07,53,0,2016-02-04 09:52:53
Case38,Radicar Solicitud Homologacion,res_9dec348c-22cd-4da3-978e-23ee45d0113e,Role 1,2016-02-04 09:58:12,53,0,2016-02-04 09:53:15
Case38,Cancelar Solicitud,res_70072fcc-883f-4920-8c48-542d526f6e60,Role 2,2016-02-04 10:01:04,53,0,2016-02-04 10:01:04
Case34,Homologacion por grupo de cursos,res_29672c79-a012-4012-84c1-7f4f32368c18,Role 3,2016-02-04 11:23:02,53,1,2016-02-04 10:36:33
Case38,Notificacion estudiante cancelacion soli,res_e7575b41-117f-48ce-a508-e159db68375b,Role 2,2016-02-04 11:28:55,52,0,2016-02-04 11:27:49
Case39,Traer informacion estudiante - banner,res_522b01c7-0715-4658-96fd-5f744be59bc2,Role 1,2016-02-04 11:43:43,52,0,2016-02-04 11:43:29
